date,state,hospitalizedCurrently,death,positiveIncrease
2020-03-27,UT,,2,78
2020-03-27,VA,,14,144
2020-03-27,VI,,,2
2020-03-27,VT,,10,28
2020-03-27,WA,,199,376
2020-03-27,WI,,13,163
2020-03-27,WV,,0,25
2020-03-27,WY,,0,17
2020-03-26,AK,,1,17
2020-03-26,AL,,1,223
2020-03-26,AR,41,3,55
2020-03-26,AS,,0,0
2020-03-26,AZ,,8,127
2020-03-26,CA,,65,651
2020-03-26,CO,230,19,174
2020-03-26,CT,125,21,137
2020-03-26,DC,,3,48
2020-03-26,DE,13,3,15
2020-03-26,FL,,28,673
2020-03-26,GA,,48,278
2020-03-26,GU,11,1,8
2020-03-26,HI,,,5
2020-03-26,IA,31,1,34
2020-03-26,ID,34,0,50
2020-03-26,IL,,26,673
2020-03-26,IN,,17,168
2020-03-26,KS,,3,42
2020-03-26,KY,,4,41
2020-03-26,LA,676,83,510
2020-03-26,MA,,42,579
2020-03-26,MD,,7,157
2020-03-26,ME,,,6
2020-03-26,MI,,159,1140
2020-03-26,MN,31,2,63
2020-03-26,MO,,8,146
2020-03-26,MP,,0,0
2020-03-26,MS,,6,108
2020-03-26,MT,,,18
2020-03-26,NC,29,2,132
2020-03-26,ND,,0,13
2020-03-26,NE,,0,12
2020-03-26,NH,,1,29
2020-03-26,NJ,1080,81,2474
2020-03-26,NM,,1,12
2020-03-26,NV,,17,99
2020-03-26,NY,5327,385,6447
2020-03-26,OH,,15,163
2020-03-26,OK,,7,84
2020-03-26,OR,,11,118
2020-03-26,PA,,16,560
2020-03-26,PR,,2,13
2020-03-26,RI,23,,41
2020-03-26,SC,,9,32
2020-03-26,SD,,1,5
2020-03-26,TN,,3,173
2020-03-26,TX,,18,422
2020-03-26,UT,,1,56
2020-03-26,VA,,13,69
2020-03-26,VI,,,0
2020-03-26,VT,,9,25
2020-03-26,WA,,183,371
2020-03-26,WI,,8,139
2020-03-26,WV,,0,12
2020-03-26,WY,,,9
2020-03-25,AK,,1,6
2020-03-25,AL,,0,68
2020-03-25,AR,22,2,62
2020-03-25,AS,,0,0
2020-03-25,AZ,,6,93
2020-03-25,CA,,53,253
2020-03-25,CO,152,11,192
2020-03-25,CT,113,19,257
2020-03-25,DC,,2,46
2020-03-25,DE,11,2,24
2020-03-25,FL,,22,270
2020-03-25,GA,,40,221
2020-03-25,GU,10,1,5
2020-03-25,HI,,,13
2020-03-25,IA,23,1,21
2020-03-25,ID,,0,23
2020-03-25,IL,,19,330
2020-03-25,IN,,14,112
2020-03-25,KS,,3,28
2020-03-25,KY,,4,33
2020-03-25,LA,491,65,407
2020-03-25,MA,,33,679
2020-03-25,MD,,5,74
2020-03-25,ME,,,24
2020-03-25,MI,,111,1180
2020-03-25,MN,26,1,58
2020-03-25,MO,,8,173
2020-03-25,MP,,0,0
2020-03-25,MS,,2,57
2020-03-25,MT,,,7
2020-03-25,NC,29,1,106
2020-03-25,ND,,0,5
2020-03-25,NE,,0,9
2020-03-25,NH,,1,7
2020-03-25,NJ,,62,727
2020-03-25,NM,,1,17
2020-03-25,NV,,13,43
2020-03-25,NY,4079,285,5146
2020-03-25,OH,,10,140
2020-03-25,OK,,5,58
2020-03-25,OR,,8,0
2020-03-25,PA,,11,276
2020-03-25,PR,,2,12
2020-03-25,RI,15,,28
2020-03-25,SC,,7,126
2020-03-25,SD,,1,11
2020-03-25,TN,,3,117
2020-03-25,TX,,12,564
2020-03-25,UT,,1,47
2020-03-25,VA,,9,101
2020-03-25,VI,,,0
2020-03-25,VT,,8,35
2020-03-25,WA,,159,406
2020-03-25,WI,,7,142
2020-03-25,WV,,0,19
2020-03-25,WY,,,15
2020-03-24,AK,,0,14
2020-03-24,AL,,0,48
2020-03-24,AR,22,0,44
2020-03-24,AS,,0,0
2020-03-24,AZ,,5,92
2020-03-24,CA,,40,369
2020-03-24,CO,116,7,129
2020-03-24,CT,71,12,203
2020-03-24,DC,,2,21
2020-03-24,DE,,1,23
2020-03-24,FL,,18,241
2020-03-24,GA,,32,254
2020-03-24,GU,5,1,3
2020-03-24,HI,,,21
2020-03-24,IA,,,19
2020-03-24,ID,,0,3
2020-03-24,IL,,16,262
2020-03-24,IN,,12,106
2020-03-24,KS,,2,16
2020-03-24,KY,,4,20
2020-03-24,LA,271,46,216
2020-03-24,MA,,26,382
2020-03-24,MD,,5,61
2020-03-24,ME,,,18
2020-03-24,MI,,86,1093
2020-03-24,MN,,1,51
2020-03-24,MO,,3,0
2020-03-24,MP,,0,0
2020-03-24,MS,,1,71
2020-03-24,MT,,,12
2020-03-24,NC,,0,101
2020-03-24,ND,,0,4
2020-03-24,NE,,0,2
2020-03-24,NH,,1,23
2020-03-24,NJ,,44,831
2020-03-24,NM,,,18
2020-03-24,NV,,13,33
2020-03-24,NY,3343,210,4790
2020-03-24,OH,,8,122
2020-03-24,OK,,3,25
2020-03-24,OR,,8,18
2020-03-24,PA,,7,207
2020-03-24,PR,,2,8
2020-03-24,RI,,,19
2020-03-24,SC,,5,0
2020-03-24,SD,,1,2
2020-03-24,TN,,2,52
2020-03-24,TX,,9,58
2020-03-24,UT,,1,42
2020-03-24,VA,,7,36
2020-03-24,VI,,,0
2020-03-24,VT,,7,28
2020-03-24,WA,,146,355
2020-03-24,WI,,5,59
2020-03-24,WV,,0,4
2020-03-24,WY,,,3
2020-03-23,AK,,0,0
2020-03-23,AL,,0,29
2020-03-23,AR,13,0,9
2020-03-23,AS,,0,0
2020-03-23,AZ,,2,113
2020-03-23,CA,,27,197
2020-03-23,CO,74,6,116
2020-03-23,CT,54,10,192
2020-03-23,DC,,2,18
2020-03-23,DE,,0,12
2020-03-23,FL,,14,341
2020-03-23,GA,,25,172
2020-03-23,GU,,1,2
2020-03-23,HI,,,8
2020-03-23,IA,,,15
2020-03-23,ID,,0,5
2020-03-23,IL,,12,224
2020-03-23,IN,,7,58
2020-03-23,KS,,2,18
2020-03-23,KY,,3,5
2020-03-23,LA,,34,335
2020-03-23,MA,,17,131
2020-03-23,MD,,4,44
2020-03-23,ME,,,18
2020-03-23,MI,,57,1240
2020-03-23,MN,,1,44
2020-03-23,MO,,3,93
2020-03-23,MP,,0,0
2020-03-23,MS,,1,42
2020-03-23,MT,,,3
2020-03-23,NC,,0,42
2020-03-23,ND,,0,2
2020-03-23,NE,,0,2
2020-03-23,NH,,,13
2020-03-23,NJ,,27,930
2020-03-23,NM,,,8
2020-03-23,NV,,8,55
2020-03-23,NY,2629,114,5707
2020-03-23,OH,,6,91
2020-03-23,OK,,2,14
2020-03-23,OR,,5,30
2020-03-23,PA,,6,165
2020-03-23,PR,,2,8
2020-03-23,RI,,,16
2020-03-23,SC,,5,103
2020-03-23,SD,,1,7
2020-03-23,TN,,2,110
2020-03-23,TX,,8,18
2020-03-23,UT,,1,76
2020-03-23,VA,,6,35
2020-03-23,VI,,,11
2020-03-23,VT,,5,21
2020-03-23,WA,,137,447
2020-03-23,WI,,5,41
2020-03-23,WV,,0,4
2020-03-23,WY,,,2
2020-03-22,AK,,0,8
2020-03-22,AL,,0,14
2020-03-22,AR,13,0,47
2020-03-22,AS,,0,0
2020-03-22,AZ,,2,48
2020-03-22,CA,,27,257
2020-03-22,CO,56,5,112
2020-03-22,CT,43,5,29
2020-03-22,DC,,1,21
2020-03-22,DE,,0,11
2020-03-22,FL,,13,172
2020-03-22,GA,,23,93
2020-03-22,GU,,1,12
2020-03-22,HI,,,11
2020-03-22,IA,,,22
2020-03-22,ID,,0,11
2020-03-22,IL,,9,296
2020-03-22,IN,,6,75
2020-03-22,KS,,2,9
2020-03-22,KY,,3,45
2020-03-22,LA,,20,257
2020-03-22,MA,,11,121
2020-03-22,MD,,4,54
2020-03-22,ME,,,16
2020-03-22,MI,,36,799
2020-03-22,MN,,1,22
2020-03-22,MO,,3,17
2020-03-22,MP,,0,0
2020-03-22,MS,,1,67
2020-03-22,MT,,,11
2020-03-22,NC,,0,71
2020-03-22,ND,,0,0
2020-03-22,NE,,0,10
2020-03-22,NH,,,10
2020-03-22,NJ,,20,587
2020-03-22,NM,,,0
2020-03-22,NV,,7,66
2020-03-22,NY,2043,114,4812
2020-03-22,OH,,3,104
2020-03-22,OK,,2,14
2020-03-22,OR,,4,47
2020-03-22,PA,,2,108
2020-03-22,PR,,1,2
2020-03-22,RI,,,25
2020-03-22,SC,,3,43
2020-03-22,SD,,1,7
2020-03-22,TN,,,134
2020-03-22,TX,,5,30
2020-03-22,UT,,1,45
2020-03-22,VA,,3,67
2020-03-22,VI,,,0
2020-03-22,VT,,2,24
2020-03-22,WA,,126,284
2020-03-22,WI,,4,110
2020-03-22,WV,,0,1
2020-03-22,WY,,,1
2020-03-21,AK,,0,2
2020-03-21,AL,,0,43
2020-03-21,AR,,,22
2020-03-21,AS,,0,0
2020-03-21,AZ,,1,39
2020-03-21,CA,,24,216
2020-03-21,CO,,4,86
2020-03-21,CT,,4,0
2020-03-21,DC,,1,6
2020-03-21,DE,,0,7
2020-03-21,FL,,12,138
2020-03-21,GA,,14,87
2020-03-21,GU,,,1
2020-03-21,HI,,,11
2020-03-21,IA,,,23
2020-03-21,ID,,,8
2020-03-21,IL,,6,168
2020-03-21,IN,,4,47
2020-03-21,KS,,2,11
2020-03-21,KY,,2,7
2020-03-21,LA,,16,107
2020-03-21,MA,,7,112
2020-03-21,MD,,3,41
2020-03-21,ME,,,16
2020-03-21,MI,,23,804
2020-03-21,MN,,1,24
2020-03-21,MO,,3,26
2020-03-21,MP,,0,0
2020-03-21,MS,,1,60
2020-03-21,MT,,,4
2020-03-21,NC,,0,47
2020-03-21,ND,,0,8
2020-03-21,NE,,0,6
2020-03-21,NH,,,11
2020-03-21,NJ,,16,437
2020-03-21,NM,,,14
2020-03-21,NV,,5,15
2020-03-21,NY,1436,44,3254
2020-03-21,OH,,3,78
2020-03-21,OK,,1,4
2020-03-21,OR,,3,0
2020-03-21,PA,,2,103
2020-03-21,PR,,,7
2020-03-21,RI,,,14
2020-03-21,SC,,1,71
2020-03-21,SD,,1,0
2020-03-21,TN,,,143
2020-03-21,TX,,5,110
2020-03-21,UT,,0,24
2020-03-21,VA,,2,38
2020-03-21,VI,,,3
2020-03-21,VT,,2,8
2020-03-21,WA,,111,286
2020-03-21,WI,,4,80
2020-03-21,WV,,0,4
2020-03-21,WY,,,4
2020-03-20,AK,,0,6
2020-03-20,AL,,0,13
2020-03-20,AR,,,50
2020-03-20,AS,,0,0
2020-03-20,AZ,,0,21
2020-03-20,CA,,20,139
2020-03-20,CO,,3,61
2020-03-20,CT,,3,98
2020-03-20,DC,,1,32
2020-03-20,DE,,0,8
2020-03-20,FL,,10,130
2020-03-20,GA,,13,133
2020-03-20,GU,,,2
2020-03-20,HI,,,10
2020-03-20,IA,,,7
2020-03-20,ID,,,12
2020-03-20,IL,,5,163
2020-03-20,IN,,2,23
2020-03-20,KS,,1,10
2020-03-20,KY,,1,12
2020-03-20,LA,,12,126
2020-03-20,MA,,5,85
2020-03-20,MD,,3,42
2020-03-20,ME,,,4
2020-03-20,MI,,13,943
2020-03-20,MN,,,16
2020-03-20,MO,,1,23
2020-03-20,MP,,0,0
2020-03-20,MS,,1,30
2020-03-20,MT,,,4
2020-03-20,NC,,0,40
2020-03-20,ND,,0,5
2020-03-20,NE,,0,5
2020-03-20,NH,,,5
2020-03-20,NJ,,11,148
2020-03-20,NM,,,8
2020-03-20,NV,,3,14
2020-03-20,NY,1042,35,2950
2020-03-20,OH,,1,50
2020-03-20,OK,,1,5
2020-03-20,OR,,3,26
2020-03-20,PA,,1,83
2020-03-20,PR,,,9
2020-03-20,RI,,,13
2020-03-20,SC,,1,21
2020-03-20,SD,,1,3
2020-03-20,TN,,,74
2020-03-20,TX,,5,51
2020-03-20,UT,,0,34
2020-03-20,VA,,2,20
2020-03-20,VI,,,0
2020-03-20,VT,,2,16
2020-03-20,WA,,104,405
2020-03-20,WI,,3,61
2020-03-20,WV,,0,5
2020-03-20,WY,,,1
2020-03-19,AK,,0,0
2020-03-19,AL,,0,22
2020-03-19,AR,,,13
2020-03-19,AS,,0,0
2020-03-19,AZ,,0,16
2020-03-19,CA,,18,313
2020-03-19,CO,,2,33
2020-03-19,CT,,1,28
2020-03-19,DC,,0,8
2020-03-19,DE,,0,5
2020-03-19,FL,,8,76
2020-03-19,GA,,10,90
2020-03-19,GU,,,4
2020-03-19,HI,,,2
2020-03-19,IA,,,9
2020-03-19,ID,,,2
2020-03-19,IL,,4,134
2020-03-19,IN,,2,17
2020-03-19,KS,,1,18
2020-03-19,KY,,1,9
2020-03-19,LA,,8,107
2020-03-19,MA,,3,73
2020-03-19,MD,,2,22
2020-03-19,ME,,,10
2020-03-19,MI,,10,745
2020-03-19,MN,,,18
2020-03-19,MO,,1,11
2020-03-19,MP,,0,0
2020-03-19,MS,,,16
2020-03-19,MT,,,2
2020-03-19,NC,,0,34
2020-03-19,ND,,0,9
2020-03-19,NE,,0,3
2020-03-19,NH,,,13
2020-03-19,NJ,,9,315
2020-03-19,NM,,,7
2020-03-19,NV,,3,40
2020-03-19,NY,617,12,1770
2020-03-19,OH,,,31
2020-03-19,OK,,1,15
2020-03-19,OR,,3,13
2020-03-19,PA,,1,52
2020-03-19,PR,,,0
2020-03-19,RI,,,17
2020-03-19,SC,,1,0
2020-03-19,SD,,1,0
2020-03-19,TN,,,56
2020-03-19,TX,,3,60
2020-03-19,UT,,0,15
2020-03-19,VA,,2,17
2020-03-19,VI,,,1
2020-03-19,VT,,,7
2020-03-19,WA,,92,336
2020-03-19,WI,,,53
2020-03-19,WV,,0,1
2020-03-19,WY,,,3
2020-03-18,AK,,0,3
2020-03-18,AL,,0,10
2020-03-18,AR,,,11
2020-03-18,AS,,0,0
2020-03-18,AZ,,0,8
2020-03-18,CA,,13,128
2020-03-18,CO,,2,23
2020-03-18,CT,,,27
2020-03-18,DC,,,9
2020-03-18,DE,,0,9
2020-03-18,FL,,7,128
2020-03-18,GA,,1,51
2020-03-18,GU,,,3
2020-03-18,HI,,,4
2020-03-18,IA,,,6
2020-03-18,ID,,,2
2020-03-18,IL,,1,129
2020-03-18,IN,,2,9
2020-03-18,KS,,1,1
2020-03-18,KY,,1,4
2020-03-18,LA,,6,103
2020-03-18,MA,,2,38
2020-03-18,MD,,2,28
2020-03-18,ME,,,11
2020-03-18,MI,,5,872
2020-03-18,MN,,,23
2020-03-18,MO,,0,5
2020-03-18,MP,,0,0
2020-03-18,MS,,,13
2020-03-18,MT,,,2
2020-03-18,NC,,0,23
2020-03-18,ND,,0,3
2020-03-18,NE,,,3
2020-03-18,NH,,,9
2020-03-18,NJ,,5,160
2020-03-18,NM,,,5
2020-03-18,NV,,2,0
2020-03-18,NY,416,12,682
2020-03-18,OH,,,21
2020-03-18,OK,,,12
2020-03-18,OR,,3,28
2020-03-18,PA,,1,37
2020-03-18,PR,,,0
2020-03-18,RI,,,11
2020-03-18,SC,,1,27
2020-03-18,SD,,1,0
2020-03-18,TN,,,25
2020-03-18,TX,,2,19
2020-03-18,UT,,0,12
2020-03-18,VA,,1,10
2020-03-18,VI,,,0
2020-03-18,VT,,,2
2020-03-18,WA,,82,378
2020-03-18,WI,,,38
2020-03-18,WV,,0,1
2020-03-18,WY,,,5
2020-03-17,AK,,0,2
2020-03-17,AL,,0,8
2020-03-17,AR,,,0
2020-03-17,AS,,,0
2020-03-17,AZ,,0,2
2020-03-17,CA,,11,148
2020-03-17,CO,,1,29
2020-03-17,CT,,,15
2020-03-17,DC,,,5
2020-03-17,DE,,0,8
2020-03-17,FL,,6,45
2020-03-17,GA,,1,25
2020-03-17,GU,,,2
2020-03-17,HI,,,3
2020-03-17,IA,,,1
2020-03-17,ID,,,2
2020-03-17,IL,,1,66
2020-03-17,IN,,2,6
2020-03-17,KS,,1,4
2020-03-17,KY,,1,1
2020-03-17,LA,,4,22
2020-03-17,MA,,,21
2020-03-17,MD,,,20
2020-03-17,ME,,,15
2020-03-17,MI,,2,1726
2020-03-17,MN,,,67
2020-03-17,MO,,0,2
2020-03-17,MP,,,0
2020-03-17,MS,,,9
2020-03-17,MT,,,1
2020-03-17,NC,,0,7
2020-03-17,ND,,0,2
2020-03-17,NE,,,3
2020-03-17,NH,,,4
2020-03-17,NJ,,3,89
2020-03-17,NM,,,6
2020-03-17,NV,,1,10
2020-03-17,NY,325,7,750
2020-03-17,OH,,,17
2020-03-17,OK,,,7
2020-03-17,OR,,,8
2020-03-17,PA,,,20
2020-03-17,PR,,,0
2020-03-17,RI,,,11
2020-03-17,SC,,1,5
2020-03-17,SD,,,1
2020-03-17,TN,,,21
2020-03-17,TX,,1,7
2020-03-17,UT,,0,12
2020-03-17,VA,,1,16
2020-03-17,VI,,,1
2020-03-17,VT,,,2
2020-03-17,WA,,78,325
2020-03-17,WI,,,27
2020-03-17,WV,,0,0
2020-03-17,WY,,,7
2020-03-16,AK,,0,0
2020-03-16,AL,,0,16
2020-03-16,AR,,,6
2020-03-16,AS,,,0
2020-03-16,AZ,,0,6
2020-03-16,CA,,6,42
2020-03-16,CO,,1,0
2020-03-16,CT,,,6
2020-03-16,DC,,,1
2020-03-16,DE,,0,2
2020-03-16,FL,,4,25
2020-03-16,GA,,1,22
2020-03-16,GU,,,0
2020-03-16,HI,,,5
2020-03-16,IA,,,4
2020-03-16,ID,,,0
2020-03-16,IL,,,29
2020-03-16,IN,,1,5
2020-03-16,KS,,1,3
2020-03-16,KY,,1,5
2020-03-16,LA,,2,25
2020-03-16,MA,,,33
2020-03-16,MD,,2,6
2020-03-16,ME,,,14
2020-03-16,MI,,,453
2020-03-16,MN,,,51
2020-03-16,MO,,0,1
2020-03-16,MP,,,0
2020-03-16,MS,,,2
2020-03-16,MT,,,0
2020-03-16,NC,,0,1
2020-03-16,ND,,0,0
2020-03-16,NE,,,1
2020-03-16,NH,,,0
2020-03-16,NJ,,2,80
2020-03-16,NM,,,4
2020-03-16,NV,,1,24
2020-03-16,NY,,7,221
2020-03-16,OH,,,14
2020-03-16,OK,,,1
2020-03-16,OR,,,3
2020-03-16,PA,,,13
2020-03-16,PR,,,0
2020-03-16,RI,,,2
2020-03-16,SC,,1,9
2020-03-16,SD,,,1
2020-03-16,TN,,,13
2020-03-16,TX,,,1
2020-03-16,UT,,0,11
2020-03-16,VA,,1,6
2020-03-16,VI,,,0
2020-03-16,VT,,,5
2020-03-16,WA,,69,369
2020-03-16,WI,,,19
2020-03-16,WV,,0,0
2020-03-16,WY,,,0
2020-03-15,AK,,0,0
2020-03-15,AL,,0,6
2020-03-15,AR,,,4
2020-03-15,AZ,,0,0
2020-03-15,CA,,5,41
2020-03-15,CO,,1,30
2020-03-15,CT,,,9
2020-03-15,DC,,,6
2020-03-15,DE,,0,0
2020-03-15,FL,,4,39
2020-03-15,GA,,1,33
2020-03-15,HI,,,0
2020-03-15,IA,,,1
2020-03-15,ID,,,3
2020-03-15,IL,,,18
2020-03-15,IN,,0,4
2020-03-15,KS,,1,2
2020-03-15,KY,,1,2
2020-03-15,LA,,2,39
2020-03-15,MA,,,26
2020-03-15,MD,,,5
2020-03-15,ME,,,0
2020-03-15,MI,,,284
2020-03-15,MN,,,38
2020-03-15,MO,,0,1
2020-03-15,MS,,,4
2020-03-15,MT,,,2
2020-03-15,NC,,,9
2020-03-15,ND,,0,0
2020-03-15,NE,,,3
2020-03-15,NH,,,6
2020-03-15,NJ,,2,48
2020-03-15,NM,,,3
2020-03-15,NV,,1,1
2020-03-15,NY,,3,205
2020-03-15,OH,,,23
2020-03-15,OK,,,5
2020-03-15,OR,,,6
2020-03-15,PA,,,16
2020-03-15,RI,,,1
2020-03-15,SC,,,6
2020-03-15,SD,,,0
2020-03-15,TN,,,7
2020-03-15,TX,,,5
2020-03-15,UT,,0,22
2020-03-15,VA,,1,15
2020-03-15,VT,,,4
2020-03-15,WA,,57,254
2020-03-15,WI,,,14
2020-03-15,WV,,0,0
2020-03-15,WY,,,1
2020-03-14,AK,,0,0
2020-03-14,AL,,,5
2020-03-14,AR,,,3
2020-03-14,AZ,,0,3
2020-03-14,CA,,5,50
2020-03-14,CO,,1,29
2020-03-14,CT,,,5
2020-03-14,DC,,,0
2020-03-14,DE,,0,2
2020-03-14,FL,,3,27
2020-03-14,GA,,1,24
2020-03-14,HI,,,0
2020-03-14,IA,,,1
2020-03-14,ID,,,2
2020-03-14,IL,,,14
2020-03-14,IN,,0,3
2020-03-14,KS,,1,0
2020-03-14,KY,,1,3
2020-03-14,LA,,,15
2020-03-14,MA,,,15
2020-03-14,MD,,,9
2020-03-14,ME,,,0
2020-03-14,MI,,,251
2020-03-14,MN,,,28
2020-03-14,MO,,0,2
2020-03-14,MS,,,2
2020-03-14,MT,,,4
2020-03-14,NC,,,8
2020-03-14,ND,,0,0
2020-03-14,NE,,,1
2020-03-14,NH,,,1
2020-03-14,NJ,,1,0
2020-03-14,NM,,,0
2020-03-14,NV,,0,9
2020-03-14,NY,,,103
2020-03-14,OH,,,0
2020-03-14,OK,,,1
2020-03-14,OR,,,0
2020-03-14,PA,,,6
2020-03-14,RI,,,0
2020-03-14,SC,,,1
2020-03-14,SD,,,0
2020-03-14,TN,,,6
2020-03-14,TX,,,12
2020-03-14,UT,,,0
2020-03-14,VA,,,0
2020-03-14,VT,,,3
2020-03-14,WA,,51,266
2020-03-14,WI,,,0
2020-03-14,WV,,,0
2020-03-14,WY,,,1
2020-03-13,AK,,0,1
2020-03-13,AL,,,1
2020-03-13,AR,,,3
2020-03-13,AZ,,0,0
2020-03-13,CA,,4,0
2020-03-13,CO,,,27
2020-03-13,CT,,,0
2020-03-13,DC,,,0
2020-03-13,DE,,0,0
2020-03-13,FL,,2,18
2020-03-13,GA,,1,11
2020-03-13,HI,,,0
2020-03-13,IA,,,2
2020-03-13,ID,,,0
2020-03-13,IL,,,7
2020-03-13,IN,,,0
2020-03-13,KS,,,2
2020-03-13,KY,,,3
2020-03-13,LA,,,22
2020-03-13,MA,,,15
2020-03-13,MD,,,5
2020-03-13,ME,,,2
2020-03-13,MI,,,243
2020-03-13,MN,,,19
2020-03-13,MO,,,1
2020-03-13,MS,,,3
2020-03-13,MT,,,0
2020-03-13,NC,,,3
2020-03-13,ND,,0,0
2020-03-13,NE,,,3
2020-03-13,NH,,,0
2020-03-13,NJ,,1,20
2020-03-13,NM,,,5
2020-03-13,NV,,0,4
2020-03-13,NY,,,205
2020-03-13,OH,,,8
2020-03-13,OK,,,0
2020-03-13,OR,,,11
2020-03-13,PA,,,19
2020-03-13,RI,,,6
2020-03-13,SC,,,2
2020-03-13,SD,,,1
2020-03-13,TN,,,8
2020-03-13,TX,,,16
2020-03-13,UT,,,2
2020-03-13,VA,,,13
2020-03-13,VT,,,3
2020-03-13,WA,,47,297
2020-03-13,WI,,,14
2020-03-13,WV,,,0
2020-03-13,WY,,,0
2020-03-12,AK,,0,0
2020-03-12,AL,,,0
2020-03-12,AR,,,6
2020-03-12,AZ,,,0
2020-03-12,CA,,4,45
2020-03-12,CO,,,17
2020-03-12,CT,,,3
2020-03-12,DC,,,5
2020-03-12,DE,,0,3
2020-03-12,FL,,2,4
2020-03-12,GA,,,9
2020-03-12,HI,,,0
2020-03-12,IA,,,1
2020-03-12,ID,,,0
2020-03-12,IL,,,6
2020-03-12,IN,,,2
2020-03-12,KS,,,3
2020-03-12,KY,,,0
2020-03-12,LA,,,8
2020-03-12,MA,,,0
2020-03-12,MD,,,3
2020-03-12,ME,,,1
2020-03-12,MI,,,205
2020-03-12,MN,,,22
2020-03-12,MO,,,0
2020-03-12,MS,,,1
2020-03-12,MT,,,1
2020-03-12,NC,,,5
2020-03-12,ND,,,1
2020-03-12,NE,,,5
2020-03-12,NH,,,2
2020-03-12,NJ,,1,6
2020-03-12,NM,,,2
2020-03-12,NV,,0,2
2020-03-12,NY,,,0
2020-03-12,OH,,,1
2020-03-12,OK,,,1
2020-03-12,OR,,,0
2020-03-12,PA,,,6
2020-03-12,RI,,,8
2020-03-12,SC,,,1
2020-03-12,SD,,,3
2020-03-12,TN,,,11
2020-03-12,TX,,,2
2020-03-12,UT,,,2
2020-03-12,VA,,,8
2020-03-12,VT,,,0
2020-03-12,WA,,44,256
2020-03-12,WI,,,6
2020-03-12,WV,,,0
2020-03-12,WY,,,1
2020-03-11,AK,,0,0
2020-03-11,AL,,,0
2020-03-11,AR,,,0
2020-03-11,AZ,,,3
2020-03-11,CA,,,24
2020-03-11,CO,,,16
2020-03-11,CT,,,1
2020-03-11,DC,,,0
2020-03-11,DE,,0,1
2020-03-11,FL,,2,9
2020-03-11,GA,,,5
2020-03-11,HI,,,0
2020-03-11,IA,,,5
2020-03-11,ID,,,0
2020-03-11,IL,,,0
2020-03-11,IN,,,4
2020-03-11,KS,,,0
2020-03-11,KY,,,2
2020-03-11,LA,,,5
2020-03-11,MD,,,3
2020-03-11,ME,,,0
2020-03-11,MI,,,139
2020-03-11,MN,,,10
2020-03-11,MO,,,0
2020-03-11,MS,,,0
2020-03-11,MT,,,0
2020-03-11,NC,,,0
2020-03-11,ND,,,0
2020-03-11,NE,,,2
2020-03-11,NH,,,0
2020-03-11,NJ,,1,9
2020-03-11,NM,,,3
2020-03-11,NV,,0,4
2020-03-11,NY,,,43
2020-03-11,OH,,,1
2020-03-11,OK,,,0
2020-03-11,OR,,,4
2020-03-11,PA,,,4
2020-03-11,RI,,,0
2020-03-11,SC,,,2
2020-03-11,SD,,,5
2020-03-11,TN,,,0
2020-03-11,TX,,,8
2020-03-11,UT,,,0
2020-03-11,VA,,,1
2020-03-11,VT,,,1
2020-03-11,WA,,40,212
2020-03-11,WI,,,1
2020-03-11,WV,,,0
2020-03-11,WY,,,0
2020-03-10,AK,,0,0
2020-03-10,AL,,,0
2020-03-10,AR,,,0
2020-03-10,AZ,,,1
2020-03-10,CA,,,19
2020-03-10,CO,,,3
2020-03-10,CT,,,1
2020-03-10,DC,,,4
2020-03-10,DE,,0,0
2020-03-10,FL,,,1
2020-03-10,GA,,,5
2020-03-10,HI,,,0
2020-03-10,IA,,,5
2020-03-10,ID,,,0
2020-03-10,IL,,,12
2020-03-10,IN,,,4
2020-03-10,KS,,,0
2020-03-10,KY,,,2
2020-03-10,LA,,,0
2020-03-10,MD,,,1
2020-03-10,ME,,,0
2020-03-10,MI,,,104
2020-03-10,MN,,,6
2020-03-10,MO,,,0
2020-03-10,MS,,,0
2020-03-10,MT,,,0
2020-03-10,NC,,,5
2020-03-10,ND,,,0
2020-03-10,NE,,,0
2020-03-10,NH,,,0
2020-03-10,NJ,,,4
2020-03-10,NM,,,0
2020-03-10,NV,,0,0
2020-03-10,NY,,,31
2020-03-10,OH,,,0
2020-03-10,OK,,,1
2020-03-10,OR,,,1
2020-03-10,PA,,,2
2020-03-10,RI,,,1
2020-03-10,SC,,,0
2020-03-10,SD,,,0
2020-03-10,TN,,,4
2020-03-10,TX,,,1
2020-03-10,UT,,,1
2020-03-10,VA,,,5
2020-03-10,VT,,,0
2020-03-10,WA,,37,216
2020-03-10,WI,,,1
2020-03-10,WV,,,0
2020-03-10,WY,,,0
2020-03-09,AK,,0,0
2020-03-09,AL,,,0
2020-03-09,AR,,,0
2020-03-09,AZ,,,0
2020-03-09,CA,,,26
2020-03-09,CO,,,1
2020-03-09,CT,,,0
2020-03-09,DC,,,0
2020-03-09,DE,,0,0
2020-03-09,FL,,,1
2020-03-09,GA,,,5
2020-03-09,HI,,,1
2020-03-09,IA,,,3
2020-03-09,ID,,,0
2020-03-09,IL,,,1
2020-03-09,IN,,,0
2020-03-09,KS,,,0
2020-03-09,KY,,,3
2020-03-09,LA,,,1
2020-03-09,MD,,,2
2020-03-09,ME,,,0
2020-03-09,MI,,,86
2020-03-09,MN,,,3
2020-03-09,MO,,,0
2020-03-09,MS,,,0
2020-03-09,MT,,,0
